unit,period,pair,treat,post,D,y
49,17,49,0,1,0,3
49,18,49,0,1,0,2
49,19,49,0,1,0,4
50,0,50,0,0,0,2
50,1,50,0,0,0,3
50,2,50,0,0,0,2
50,3,50,0,0,0,6
50,4,50,0,0,0,7
50,5,50,0,0,0,7
50,6,50,0,0,0,6
50,7,50,0,0,0,8
50,8,50,0,0,0,2
50,9,50,0,0,0,3
50,10,50,0,1,0,2
50,11,50,0,1,0,6
50,12,50,0,1,0,4
50,13,50,0,1,0,8
50,14,50,0,1,0,4
50,15,50,0,1,0,10
50,16,50,0,1,0,4
50,17,50,0,1,0,6
50,18,50,0,1,0,5
50,19,50,0,1,0,3
51,0,51,0,0,0,4
51,1,51,0,0,0,14
51,2,51,0,0,0,3
51,3,51,0,0,0,2
51,4,51,0,0,0,4
51,5,51,0,0,0,4
51,6,51,0,0,0,4
51,7,51,0,0,0,5
51,8,51,0,0,0,5
51,9,51,0,0,0,7
51,10,51,0,1,0,2
51,11,51,0,1,0,16
51,12,51,0,1,0,4
51,13,51,0,1,0,5
51,14,51,0,1,0,5
51,15,51,0,1,0,8
51,16,51,0,1,0,2
51,17,51,0,1,0,4
51,18,51,0,1,0,4
51,19,51,0,1,0,6
52,0,52,0,0,0,3
52,1,52,0,0,0,3
52,2,52,0,0,0,4
52,3,52,0,0,0,8
52,4,52,0,0,0,2
52,5,52,0,0,0,6
52,6,52,0,0,0,1
52,7,52,0,0,0,3
52,8,52,0,0,0,9
52,9,52,0,0,0,5
52,10,52,0,1,0,5
52,11,52,0,1,0,6
52,12,52,0,1,0,3
52,13,52,0,1,0,3
52,14,52,0,1,0,4
52,15,52,0,1,0,5
52,16,52,0,1,0,6
52,17,52,0,1,0,5
52,18,52,0,1,0,2
52,19,52,0,1,0,4
53,0,53,0,0,0,5
53,1,53,0,0,0,3
53,2,53,0,0,0,5
53,3,53,0,0,0,2
53,4,53,0,0,0,6
53,5,53,0,0,0,4
53,6,53,0,0,0,11
53,7,53,0,0,0,3
53,8,53,0,0,0,6
53,9,53,0,0,0,3
53,10,53,0,1,0,3
53,11,53,0,1,0,4
53,12,53,0,1,0,9
53,13,53,0,1,0,3
53,14,53,0,1,0,2
53,15,53,0,1,0,2
53,16,53,0,1,0,7
53,17,53,0,1,0,9
53,18,53,0,1,0,3
53,19,53,0,1,0,4
54,0,54,0,0,0,5
54,1,54,0,0,0,4
54,2,54,0,0,0,7
54,3,54,0,0,0,2
54,4,54,0,0,0,7
54,5,54,0,0,0,3
54,6,54,0,0,0,5
54,7,54,0,0,0,5
54,8,54,0,0,0,4
54,9,54,0,0,0,6
54,10,54,0,1,0,6
54,11,54,0,1,0,5
54,12,54,0,1,0,13
54,13,54,0,1,0,4
54,14,54,0,1,0,2
54,15,54,0,1,0,3
54,16,54,0,1,0,5
54,17,54,0,1,0,3
54,18,54,0,1,0,7
54,19,54,0,1,0,13
55,0,55,0,0,0,6
55,1,55,0,0,0,10
55,2,55,0,0,0,6
55,3,55,0,0,0,3
55,4,55,0,0,0,6
55,5,55,0,0,0,1
55,6,55,0,0,0,3
55,7,55,0,0,0,7
55,8,55,0,0,0,1
55,9,55,0,0,0,2
55,10,55,0,1,0,12
55,11,55,0,1,0,2
55,12,55,0,1,0,2
55,13,55,0,1,0,4
55,14,55,0,1,0,4
55,15,55,0,1,0,3
55,16,55,0,1,0,3
55,17,55,0,1,0,18
55,18,55,0,1,0,7
55,19,55,0,1,0,6
56,0,56,0,0,0,7
56,1,56,0,0,0,4
56,2,56,0,0,0,6
56,3,56,0,0,0,2
56,4,56,0,0,0,4
56,5,56,0,0,0,5
56,6,56,0,0,0,3
56,7,56,0,0,0,11
56,8,56,0,0,0,3
56,9,56,0,0,0,9
56,10,56,0,1,0,3
56,11,56,0,1,0,10
56,12,56,0,1,0,6
56,13,56,0,1,0,11
56,14,56,0,1,0,5
56,15,56,0,1,0,4
56,16,56,0,1,0,7
56,17,56,0,1,0,2
56,18,56,0,1,0,2
56,19,56,0,1,0,2
57,0,57,0,0,0,5
57,1,57,0,0,0,2
57,2,57,0,0,0,3
57,3,57,0,0,0,4
57,4,57,0,0,0,15
57,5,57,0,0,0,4
57,6,57,0,0,0,11
57,7,57,0,0,0,4
57,8,57,0,0,0,3
57,9,57,0,0,0,9
57,10,57,0,1,0,5
57,11,57,0,1,0,9
57,12,57,0,1,0,12
57,13,57,0,1,0,5
57,14,57,0,1,0,6
57,15,57,0,1,0,5
57,16,57,0,1,0,3
57,17,57,0,1,0,9
57,18,57,0,1,0,12
57,19,57,0,1,0,10
58,0,58,0,0,0,5
58,1,58,0,0,0,5
58,2,58,0,0,0,3
58,3,58,0,0,0,6
58,4,58,0,0,0,2
58,5,58,0,0,0,4
58,6,58,0,0,0,16
58,7,58,0,0,0,10
58,8,58,0,0,0,5
58,9,58,0,0,0,5
58,10,58,0,1,0,6
58,11,58,0,1,0,6
58,12,58,0,1,0,3
58,13,58,0,1,0,7
58,14,58,0,1,0,7
58,15,58,0,1,0,3
58,16,58,0,1,0,5
58,17,58,0,1,0,5
58,18,58,0,1,0,5
58,19,58,0,1,0,4
59,0,59,0,0,0,9
59,1,59,0,0,0,6
59,2,59,0,0,0,7
59,3,59,0,0,0,3
59,4,59,0,0,0,2
59,5,59,0,0,0,15
59,6,59,0,0,0,12
59,7,59,0,0,0,5
59,8,59,0,0,0,4
59,9,59,0,0,0,3
59,10,59,0,1,0,2
59,11,59,0,1,0,7
59,12,59,0,1,0,16
59,13,59,0,1,0,13
59,14,59,0,1,0,8
59,15,59,0,1,0,8
59,16,59,0,1,0,2
59,17,59,0,1,0,5
59,18,59,0,1,0,5
59,19,59,0,1,0,5
60,0,60,0,0,0,3
60,1,60,0,0,0,7
60,2,60,0,0,0,12
60,3,60,0,0,0,5
60,4,60,0,0,0,9
60,5,60,0,0,0,8
60,6,60,0,0,0,3
60,7,60,0,0,0,5
60,8,60,0,0,0,8
60,9,60,0,0,0,7
60,10,60,0,1,0,5
60,11,60,0,1,0,3
60,12,60,0,1,0,4
60,13,60,0,1,0,5
60,14,60,0,1,0,7
60,15,60,0,1,0,4
60,16,60,0,1,0,3
60,17,60,0,1,0,10
60,18,60,0,1,0,4
60,19,60,0,1,0,5
61,0,61,0,0,0,10
61,1,61,0,0,0,2
61,2,61,0,0,0,5
61,3,61,0,0,0,5
61,4,61,0,0,0,5
61,5,61,0,0,0,4
61,6,61,0,0,0,4
61,7,61,0,0,0,6
61,8,61,0,0,0,7
61,9,61,0,0,0,7
61,10,61,0,1,0,4
61,11,61,0,1,0,9
61,12,61,0,1,0,4
61,13,61,0,1,0,3
61,14,61,0,1,0,10
61,15,61,0,1,0,6
61,16,61,0,1,0,5
61,17,61,0,1,0,4
61,18,61,0,1,0,10
61,19,61,0,1,0,6
62,0,62,0,0,0,12
62,1,62,0,0,0,3
62,2,62,0,0,0,2
62,3,62,0,0,0,4
62,4,62,0,0,0,3
62,5,62,0,0,0,6
62,6,62,0,0,0,7
62,7,62,0,0,0,2
62,8,62,0,0,0,3
62,9,62,0,0,0,3
62,10,62,0,1,0,10
62,11,62,0,1,0,9
62,12,62,0,1,0,4
62,13,62,0,1,0,7
62,14,62,0,1,0,4
62,15,62,0,1,0,5
62,16,62,0,1,0,6
62,17,62,0,1,0,4
62,18,62,0,1,0,6
62,19,62,0,1,0,6
63,0,63,0,0,0,7
63,1,63,0,0,0,10
63,2,63,0,0,0,4
63,3,63,0,0,0,5
63,4,63,0,0,0,4
63,5,63,0,0,0,5
63,6,63,0,0,0,11
63,7,63,0,0,0,4
63,8,63,0,0,0,4
63,9,63,0,0,0,8
63,10,63,0,1,0,11
63,11,63,0,1,0,3
63,12,63,0,1,0,7
63,13,63,0,1,0,4
63,14,63,0,1,0,7
63,15,63,0,1,0,7
63,16,63,0,1,0,9
63,17,63,0,1,0,3
63,18,63,0,1,0,5
63,19,63,0,1,0,4
64,0,64,0,0,0,3
64,1,64,0,0,0,9
64,2,64,0,0,0,2
64,3,64,0,0,0,5
64,4,64,0,0,0,4
64,5,64,0,0,0,7
64,6,64,0,0,0,5
64,7,64,0,0,0,4
64,8,64,0,0,0,15
64,9,64,0,0,0,5
64,10,64,0,1,0,4
64,11,64,0,1,0,8
64,12,64,0,1,0,6
64,13,64,0,1,0,9
64,14,64,0,1,0,3
64,15,64,0,1,0,3
64,16,64,0,1,0,4
64,17,64,0,1,0,4
64,18,64,0,1,0,4
64,19,64,0,1,0,9
65,0,65,0,0,0,2
65,1,65,0,0,0,3
65,2,65,0,0,0,9
65,3,65,0,0,0,13
65,4,65,0,0,0,8
65,5,65,0,0,0,4
65,6,65,0,0,0,6
65,7,65,0,0,0,2
65,8,65,0,0,0,5
65,9,65,0,0,0,3
65,10,65,0,1,0,4
65,11,65,0,1,0,4
65,12,65,0,1,0,3
65,13,65,0,1,0,5
65,14,65,0,1,0,6
65,15,65,0,1,0,4
65,16,65,0,1,0,8
65,17,65,0,1,0,8
65,18,65,0,1,0,3
65,19,65,0,1,0,8
66,0,66,0,0,0,5
66,1,66,0,0,0,6
66,2,66,0,0,0,3
66,3,66,0,0,0,7
66,4,66,0,0,0,7
66,5,66,0,0,0,8
66,6,66,0,0,0,2
66,7,66,0,0,0,9
66,8,66,0,0,0,5
66,9,66,0,0,0,10
66,10,66,0,1,0,6
66,11,66,0,1,0,2
66,12,66,0,1,0,11
66,13,66,0,1,0,3
66,14,66,0,1,0,5
66,15,66,0,1,0,8
66,16,66,0,1,0,5
66,17,66,0,1,0,5
66,18,66,0,1,0,6
66,19,66,0,1,0,5
67,0,67,0,0,0,2
67,1,67,0,0,0,4
67,2,67,0,0,0,14
67,3,67,0,0,0,6
67,4,67,0,0,0,4
67,5,67,0,0,0,2
67,6,67,0,0,0,7
67,7,67,0,0,0,2
67,8,67,0,0,0,2
67,9,67,0,0,0,9
67,10,67,0,1,0,9
67,11,67,0,1,0,2
67,12,67,0,1,0,3
67,13,67,0,1,0,9
67,14,67,0,1,0,11
67,15,67,0,1,0,4
67,16,67,0,1,0,2
67,17,67,0,1,0,7
67,18,67,0,1,0,7
67,19,67,0,1,0,3
68,0,68,0,0,0,6
68,1,68,0,0,0,10
68,2,68,0,0,0,3
68,3,68,0,0,0,4
68,4,68,0,0,0,7
68,5,68,0,0,0,6
68,6,68,0,0,0,15
68,7,68,0,0,0,3
68,8,68,0,0,0,6
68,9,68,0,0,0,4
68,10,68,0,1,0,5
68,11,68,0,1,0,9
68,12,68,0,1,0,15
68,13,68,0,1,0,4
68,14,68,0,1,0,5
68,15,68,0,1,0,6
68,16,68,0,1,0,9
68,17,68,0,1,0,8
68,18,68,0,1,0,6
68,19,68,0,1,0,4
69,0,69,0,0,0,6
69,1,69,0,0,0,5
69,2,69,0,0,0,9
69,3,69,0,0,0,3
69,4,69,0,0,0,10
69,5,69,0,0,0,6
69,6,69,0,0,0,5
69,7,69,0,0,0,5
69,8,69,0,0,0,6
69,9,69,0,0,0,5
69,10,69,0,1,0,3
69,11,69,0,1,0,3
69,12,69,0,1,0,5
69,13,69,0,1,0,2
69,14,69,0,1,0,5
69,15,69,0,1,0,6
69,16,69,0,1,0,5
69,17,69,0,1,0,6
69,18,69,0,1,0,9
69,19,69,0,1,0,4
70,0,70,0,0,0,7
70,1,70,0,0,0,14
70,2,70,0,0,0,2
70,3,70,0,0,0,6
70,4,70,0,0,0,5
70,5,70,0,0,0,6
70,6,70,0,0,0,3
70,7,70,0,0,0,14
70,8,70,0,0,0,7
70,9,70,0,0,0,3
70,10,70,0,1,0,5
70,11,70,0,1,0,5
70,12,70,0,1,0,5
70,13,70,0,1,0,4
70,14,70,0,1,0,4
70,15,70,0,1,0,10
70,16,70,0,1,0,5
70,17,70,0,1,0,12
70,18,70,0,1,0,5
70,19,70,0,1,0,7
71,0,71,0,0,0,6
71,1,71,0,0,0,4
71,2,71,0,0,0,3
71,3,71,0,0,0,5
71,4,71,0,0,0,6
71,5,71,0,0,0,7
71,6,71,0,0,0,8
71,7,71,0,0,0,7
71,8,71,0,0,0,13
71,9,71,0,0,0,8
71,10,71,0,1,0,2
71,11,71,0,1,0,5
71,12,71,0,1,0,15
71,13,71,0,1,0,17
71,14,71,0,1,0,5
71,15,71,0,1,0,6
71,16,71,0,1,0,9
71,17,71,0,1,0,7
71,18,71,0,1,0,15
71,19,71,0,1,0,7
72,0,72,0,0,0,9
72,1,72,0,0,0,15
72,2,72,0,0,0,10
72,3,72,0,0,0,7
72,4,72,0,0,0,9
72,5,72,0,0,0,4
72,6,72,0,0,0,4
72,7,72,0,0,0,6
72,8,72,0,0,0,2
72,9,72,0,0,0,2
72,10,72,0,1,0,4
72,11,72,0,1,0,9
72,12,72,0,1,0,9
72,13,72,0,1,0,11
72,14,72,0,1,0,14
72,15,72,0,1,0,4
72,16,72,0,1,0,5
72,17,72,0,1,0,3
72,18,72,0,1,0,7
72,19,72,0,1,0,3
73,0,73,0,0,0,14
73,1,73,0,0,0,5
73,2,73,0,0,0,4
73,3,73,0,0,0,8
73,4,73,0,0,0,7
73,5,73,0,0,0,7
73,6,73,0,0,0,9
73,7,73,0,0,0,16
73,8,73,0,0,0,4
73,9,73,0,0,0,9
73,10,73,0,1,0,2
73,11,73,0,1,0,8
73,12,73,0,1,0,8
73,13,73,0,1,0,6
73,14,73,0,1,0,3
73,15,73,0,1,0,2
73,16,73,0,1,0,6
73,17,73,0,1,0,6
73,18,73,0,1,0,10
73,19,73,0,1,0,3
74,0,74,0,0,0,8
74,1,74,0,0,0,5
74,2,74,0,0,0,7
74,3,74,0,0,0,6
74,4,74,0,0,0,5
74,5,74,0,0,0,6
74,6,74,0,0,0,6
74,7,74,0,0,0,3
74,8,74,0,0,0,2
74,9,74,0,0,0,13
74,10,74,0,1,0,3
74,11,74,0,1,0,6
74,12,74,0,1,0,4
74,13,74,0,1,0,7
74,14,74,0,1,0,6
74,15,74,0,1,0,3
74,16,74,0,1,0,5
74,17,74,0,1,0,3
74,18,74,0,1,0,10
74,19,74,0,1,0,9
75,0,75,0,0,0,6
75,1,75,0,0,0,7
75,2,75,0,0,0,8
75,3,75,0,0,0,10
75,4,75,0,0,0,10
75,5,75,0,0,0,6
75,6,75,0,0,0,11
75,7,75,0,0,0,6
75,8,75,0,0,0,6
75,9,75,0,0,0,6
75,10,75,0,1,0,6
75,11,75,0,1,0,13
75,12,75,0,1,0,5
75,13,75,0,1,0,6
75,14,75,0,1,0,7
75,15,75,0,1,0,9
75,16,75,0,1,0,7
75,17,75,0,1,0,3
75,18,75,0,1,0,6
75,19,75,0,1,0,12
76,0,76,0,0,0,6
76,1,76,0,0,0,17
76,2,76,0,0,0,7
76,3,76,0,0,0,9
76,4,76,0,0,0,11
76,5,76,0,0,0,3
76,6,76,0,0,0,7
76,7,76,0,0,0,3
76,8,76,0,0,0,7
76,9,76,0,0,0,3
76,10,76,0,1,0,11
76,11,76,0,1,0,8
76,12,76,0,1,0,10
76,13,76,0,1,0,5
76,14,76,0,1,0,10
76,15,76,0,1,0,5
76,16,76,0,1,0,4
76,17,76,0,1,0,3
76,18,76,0,1,0,5
76,19,76,0,1,0,7
77,0,77,0,0,0,10
77,1,77,0,0,0,6
77,2,77,0,0,0,3
77,3,77,0,0,0,4
77,4,77,0,0,0,6
77,5,77,0,0,0,7
77,6,77,0,0,0,7
77,7,77,0,0,0,26
77,8,77,0,0,0,9
77,9,77,0,0,0,7
77,10,77,0,1,0,7
77,11,77,0,1,0,11
77,12,77,0,1,0,8
77,13,77,0,1,0,6
77,14,77,0,1,0,4
77,15,77,0,1,0,5
77,16,77,0,1,0,5
77,17,77,0,1,0,2
77,18,77,0,1,0,6
77,19,77,0,1,0,4
78,0,78,0,0,0,8
78,1,78,0,0,0,3
78,2,78,0,0,0,3
78,3,78,0,0,0,8
78,4,78,0,0,0,18
78,5,78,0,0,0,9
78,6,78,0,0,0,12
78,7,78,0,0,0,10
78,8,78,0,0,0,10
78,9,78,0,0,0,6
78,10,78,0,1,0,6
78,11,78,0,1,0,4
78,12,78,0,1,0,3
78,13,78,0,1,0,7
78,14,78,0,1,0,6
78,15,78,0,1,0,10
78,16,78,0,1,0,7
78,17,78,0,1,0,6
78,18,78,0,1,0,7
78,19,78,0,1,0,15
79,0,79,0,0,0,4
79,1,79,0,0,0,10
79,2,79,0,0,0,11
79,3,79,0,0,0,9
79,4,79,0,0,0,10
79,5,79,0,0,0,13
79,6,79,0,0,0,3
79,7,79,0,0,0,13
79,8,79,0,0,0,7
79,9,79,0,0,0,3
79,10,79,0,1,0,10
79,11,79,0,1,0,8
79,12,79,0,1,0,6
79,13,79,0,1,0,11
79,14,79,0,1,0,9
79,15,79,0,1,0,6
79,16,79,0,1,0,3
79,17,79,0,1,0,15
79,18,79,0,1,0,18
79,19,79,0,1,0,11
80,0,80,0,0,0,4
80,1,80,0,0,0,3
80,2,80,0,0,0,11
80,3,80,0,0,0,10
80,4,80,0,0,0,9
80,5,80,0,0,0,8
80,6,80,0,0,0,7
80,7,80,0,0,0,13
80,8,80,0,0,0,7
80,9,80,0,0,0,4
80,10,80,0,1,0,8
80,11,80,0,1,0,7
80,12,80,0,1,0,20
80,13,80,0,1,0,25
80,14,80,0,1,0,10
80,15,80,0,1,0,6
80,16,80,0,1,0,13
80,17,80,0,1,0,12
80,18,80,0,1,0,6
80,19,80,0,1,0,10
81,0,81,0,0,0,5
81,1,81,0,0,0,9
81,2,81,0,0,0,4
81,3,81,0,0,0,7
81,4,81,0,0,0,9
81,5,81,0,0,0,6
81,6,81,0,0,0,4
81,7,81,0,0,0,8
81,8,81,0,0,0,5
81,9,81,0,0,0,4
81,10,81,0,1,0,3
81,11,81,0,1,0,3
81,12,81,0,1,0,7
81,13,81,0,1,0,6
81,14,81,0,1,0,10
81,15,81,0,1,0,3
81,16,81,0,1,0,8
81,17,81,0,1,0,14
81,18,81,0,1,0,6
81,19,81,0,1,0,2
82,0,82,0,0,0,10
82,1,82,0,0,0,2
82,2,82,0,0,0,3
82,3,82,0,0,0,4
82,4,82,0,0,0,5
82,5,82,0,0,0,15
82,6,82,0,0,0,10
82,7,82,0,0,0,5
82,8,82,0,0,0,6
82,9,82,0,0,0,11
82,10,82,0,1,0,8
82,11,82,0,1,0,7
82,12,82,0,1,0,5
82,13,82,0,1,0,4
82,14,82,0,1,0,8
82,15,82,0,1,0,5
82,16,82,0,1,0,11
82,17,82,0,1,0,5
82,18,82,0,1,0,5
82,19,82,0,1,0,9
83,0,83,0,0,0,10
83,1,83,0,0,0,8
83,2,83,0,0,0,5
83,3,83,0,0,0,9
83,4,83,0,0,0,4
83,5,83,0,0,0,9
83,6,83,0,0,0,10
83,7,83,0,0,0,3
83,8,83,0,0,0,4
83,9,83,0,0,0,6
83,10,83,0,1,0,5
83,11,83,0,1,0,6
83,12,83,0,1,0,4
83,13,83,0,1,0,5
83,14,83,0,1,0,6
83,15,83,0,1,0,7
83,16,83,0,1,0,8
83,17,83,0,1,0,12
83,18,83,0,1,0,2
83,19,83,0,1,0,4
84,0,84,0,0,0,4
84,1,84,0,0,0,8
84,2,84,0,0,0,5
84,3,84,0,0,0,10
84,4,84,0,0,0,22
84,5,84,0,0,0,13
84,6,84,0,0,0,3
84,7,84,0,0,0,13
84,8,84,0,0,0,9
84,9,84,0,0,0,9
84,10,84,0,1,0,6
84,11,84,0,1,0,7
84,12,84,0,1,0,6
84,13,84,0,1,0,6
84,14,84,0,1,0,5
84,15,84,0,1,0,11
84,16,84,0,1,0,12
84,17,84,0,1,0,2
84,18,84,0,1,0,5
84,19,84,0,1,0,6
85,0,85,0,0,0,7
85,1,85,0,0,0,12
85,2,85,0,0,0,13
85,3,85,0,0,0,6
85,4,85,0,0,0,5
85,5,85,0,0,0,4
85,6,85,0,0,0,11
85,7,85,0,0,0,6
85,8,85,0,0,0,8
85,9,85,0,0,0,9
85,10,85,0,1,0,6
85,11,85,0,1,0,4
85,12,85,0,1,0,5
85,13,85,0,1,0,10
85,14,85,0,1,0,16
85,15,85,0,1,0,8
85,16,85,0,1,0,13
85,17,85,0,1,0,8
85,18,85,0,1,0,7
85,19,85,0,1,0,15
86,0,86,0,0,0,12
86,1,86,0,0,0,13
86,2,86,0,0,0,27
86,3,86,0,0,0,4
86,4,86,0,0,0,11
86,5,86,0,0,0,5
86,6,86,0,0,0,4
86,7,86,0,0,0,8
86,8,86,0,0,0,6
86,9,86,0,0,0,6
86,10,86,0,1,0,7
86,11,86,0,1,0,8
86,12,86,0,1,0,12
86,13,86,0,1,0,16
86,14,86,0,1,0,8
86,15,86,0,1,0,5
86,16,86,0,1,0,5
86,17,86,0,1,0,9
86,18,86,0,1,0,7
86,19,86,0,1,0,5
87,0,87,0,0,0,10
87,1,87,0,0,0,6
87,2,87,0,0,0,4
87,3,87,0,0,0,7
87,4,87,0,0,0,4
87,5,87,0,0,0,12
87,6,87,0,0,0,6
87,7,87,0,0,0,10
87,8,87,0,0,0,7
87,9,87,0,0,0,7
87,10,87,0,1,0,6
87,11,87,0,1,0,3
87,12,87,0,1,0,8
87,13,87,0,1,0,8
87,14,87,0,1,0,11
87,15,87,0,1,0,7
87,16,87,0,1,0,14
87,17,87,0,1,0,8
87,18,87,0,1,0,10
87,19,87,0,1,0,8
88,0,88,0,0,0,14
88,1,88,0,0,0,8
88,2,88,0,0,0,5
88,3,88,0,0,0,12
88,4,88,0,0,0,6
88,5,88,0,0,0,8
88,6,88,0,0,0,11
88,7,88,0,0,0,8
88,8,88,0,0,0,4
88,9,88,0,0,0,12
88,10,88,0,1,0,4
88,11,88,0,1,0,6
88,12,88,0,1,0,8
88,13,88,0,1,0,12
88,14,88,0,1,0,3
88,15,88,0,1,0,6
88,16,88,0,1,0,16
88,17,88,0,1,0,7
88,18,88,0,1,0,6
88,19,88,0,1,0,6
89,0,89,0,0,0,7
89,1,89,0,0,0,10
89,2,89,0,0,0,7
89,3,89,0,0,0,5
89,4,89,0,0,0,6
89,5,89,0,0,0,3
89,6,89,0,0,0,6
89,7,89,0,0,0,5
89,8,89,0,0,0,8
89,9,89,0,0,0,11
89,10,89,0,1,0,6
89,11,89,0,1,0,11
89,12,89,0,1,0,6
89,13,89,0,1,0,18
89,14,89,0,1,0,6
89,15,89,0,1,0,11
89,16,89,0,1,0,7
89,17,89,0,1,0,16
89,18,89,0,1,0,11
89,19,89,0,1,0,4
90,0,90,0,0,0,7
90,1,90,0,0,0,4
90,2,90,0,0,0,7
90,3,90,0,0,0,5
90,4,90,0,0,0,9
90,5,90,0,0,0,3
90,6,90,0,0,0,10
90,7,90,0,0,0,4
90,8,90,0,0,0,8
90,9,90,0,0,0,7
90,10,90,0,1,0,3
90,11,90,0,1,0,14
90,12,90,0,1,0,4
90,13,90,0,1,0,8
90,14,90,0,1,0,14
90,15,90,0,1,0,4
90,16,90,0,1,0,11
90,17,90,0,1,0,4
90,18,90,0,1,0,16
90,19,90,0,1,0,8
91,0,91,0,0,0,11
91,1,91,0,0,0,5
91,2,91,0,0,0,3
91,3,91,0,0,0,9
91,4,91,0,0,0,11
91,5,91,0,0,0,10
91,6,91,0,0,0,4
91,7,91,0,0,0,11
91,8,91,0,0,0,15
91,9,91,0,0,0,8
91,10,91,0,1,0,9
91,11,91,0,1,0,6
91,12,91,0,1,0,7
91,13,91,0,1,0,8
91,14,91,0,1,0,6
91,15,91,0,1,0,10
91,16,91,0,1,0,6
91,17,91,0,1,0,3
91,18,91,0,1,0,8
91,19,91,0,1,0,5
92,0,92,0,0,0,7
92,1,92,0,0,0,7
92,2,92,0,0,0,9
92,3,92,0,0,0,4
92,4,92,0,0,0,12
92,5,92,0,0,0,13
92,6,92,0,0,0,13
92,7,92,0,0,0,6
92,8,92,0,0,0,5
92,9,92,0,0,0,13
92,10,92,0,1,0,14
92,11,92,0,1,0,7
92,12,92,0,1,0,5
92,13,92,0,1,0,4
92,14,92,0,1,0,11
92,15,92,0,1,0,20
92,16,92,0,1,0,9
92,17,92,0,1,0,14
92,18,92,0,1,0,9
92,19,92,0,1,0,8
93,0,93,0,0,0,14
93,1,93,0,0,0,4
93,2,93,0,0,0,10
93,3,93,0,0,0,8
93,4,93,0,0,0,27
93,5,93,0,0,0,8
93,6,93,0,0,0,7
93,7,93,0,0,0,5
93,8,93,0,0,0,16
93,9,93,0,0,0,9
93,10,93,0,1,0,9
93,11,93,0,1,0,11
93,12,93,0,1,0,11
93,13,93,0,1,0,12
93,14,93,0,1,0,8
93,15,93,0,1,0,7
93,16,93,0,1,0,12
93,17,93,0,1,0,10
93,18,93,0,1,0,6
93,19,93,0,1,0,8
94,0,94,0,0,0,15
94,1,94,0,0,0,11
94,2,94,0,0,0,11
94,3,94,0,0,0,20
94,4,94,0,0,0,16
94,5,94,0,0,0,4
94,6,94,0,0,0,9
94,7,94,0,0,0,6
94,8,94,0,0,0,11
94,9,94,0,0,0,22
94,10,94,0,1,0,11
94,11,94,0,1,0,11
94,12,94,0,1,0,8
94,13,94,0,1,0,13
94,14,94,0,1,0,9
94,15,94,0,1,0,12
94,16,94,0,1,0,3
94,17,94,0,1,0,9
94,18,94,0,1,0,4
94,19,94,0,1,0,33
95,0,95,0,0,0,25
95,1,95,0,0,0,4
95,2,95,0,0,0,4
95,3,95,0,0,0,17
95,4,95,0,0,0,22
95,5,95,0,0,0,11
95,6,95,0,0,0,13
95,7,95,0,0,0,3
95,8,95,0,0,0,5
95,9,95,0,0,0,7
95,10,95,0,1,0,10
95,11,95,0,1,0,8
95,12,95,0,1,0,8
95,13,95,0,1,0,5
95,14,95,0,1,0,12
95,15,95,0,1,0,4
95,16,95,0,1,0,9
95,17,95,0,1,0,9
95,18,95,0,1,0,8
95,19,95,0,1,0,9
96,0,96,0,0,0,9
96,1,96,0,0,0,13
96,2,96,0,0,0,7
96,3,96,0,0,0,6
96,4,96,0,0,0,11
96,5,96,0,0,0,4
96,6,96,0,0,0,4
96,7,96,0,0,0,8
96,8,96,0,0,0,8
96,9,96,0,0,0,17
96,10,96,0,1,0,8
96,11,96,0,1,0,6
96,12,96,0,1,0,7
96,13,96,0,1,0,8
96,14,96,0,1,0,9
96,15,96,0,1,0,7
96,16,96,0,1,0,11
96,17,96,0,1,0,8
96,18,96,0,1,0,4
96,19,96,0,1,0,10
97,0,97,0,0,0,8
97,1,97,0,0,0,9
97,2,97,0,0,0,6
97,3,97,0,0,0,5
97,4,97,0,0,0,16
97,5,97,0,0,0,5
97,6,97,0,0,0,23
97,7,97,0,0,0,5
97,8,97,0,0,0,11
97,9,97,0,0,0,18
97,10,97,0,1,0,7
97,11,97,0,1,0,6
97,12,97,0,1,0,8
97,13,97,0,1,0,13
97,14,97,0,1,0,12
97,15,97,0,1,0,5
97,16,97,0,1,0,9
97,17,97,0,1,0,8
97,18,97,0,1,0,14
97,19,97,0,1,0,7
98,0,98,0,0,0,12
98,1,98,0,0,0,8
98,2,98,0,0,0,9
98,3,98,0,0,0,4
98,4,98,0,0,0,11
98,5,98,0,0,0,6
98,6,98,0,0,0,6
98,7,98,0,0,0,21
98,8,98,0,0,0,11
98,9,98,0,0,0,7
98,10,98,0,1,0,14
98,11,98,0,1,0,13
98,12,98,0,1,0,15
98,13,98,0,1,0,9
98,14,98,0,1,0,6
98,15,98,0,1,0,8
98,16,98,0,1,0,6
98,17,98,0,1,0,17
98,18,98,0,1,0,6
98,19,98,0,1,0,13
99,0,99,0,0,0,11
99,1,99,0,0,0,8
99,2,99,0,0,0,9
99,3,99,0,0,0,12
99,4,99,0,0,0,5
99,5,99,0,0,0,6
99,6,99,0,0,0,3
99,7,99,0,0,0,6
99,8,99,0,0,0,15
99,9,99,0,0,0,10
99,10,99,0,1,0,5
99,11,99,0,1,0,6
99,12,99,0,1,0,5
99,13,99,0,1,0,12
99,14,99,0,1,0,7
